Epoch-Num	Learning-Rate	Train-Loss	Train-acc-B	Train-acc	Valid-Loss	Valid-acc-B	Valid-acc	
37.000000	0.096288	1.702000	75.991000	83.902000	1.616000	77.212000	85.413000	
38.000000	0.096093	1.695000	75.665000	83.676000	1.629000	77.868000	83.712000	
39.000000	0.095893	1.694000	76.177000	84.067000	1.639000	77.325000	84.400000	
40.000000	0.095689	1.677000	77.143000	84.868000	1.614000	78.578000	85.373000	
41.000000	0.095479	1.682000	76.899000	84.848000	1.611000	78.727000	85.818000	
42.000000	0.095265	1.670000	77.483000	85.074000	1.581000	79.244000	86.588000	
43.000000	0.095046	1.662000	77.901000	85.382000	1.602000	80.169000	85.778000	
44.000000	0.094823	1.668000	77.469000	84.879000	1.582000	80.078000	86.669000	
45.000000	0.094595	1.650000	78.033000	85.711000	1.585000	80.407000	86.264000	
46.000000	0.094362	1.656000	77.927000	85.444000	1.584000	79.872000	86.872000	
47.000000	0.094125	1.653000	78.283000	85.454000	1.582000	80.844000	87.034000	
48.000000	0.093883	1.642000	78.366000	85.948000	1.577000	79.953000	86.224000	
49.000000	0.093636	1.641000	80.359000	86.606000	1.576000	81.253000	87.156000	
50.000000	0.093385	1.639000	78.973000	86.205000	1.571000	82.112000	87.156000	
51.000000	0.093130	1.634000	79.013000	86.256000	1.573000	81.233000	86.831000	
52.000000	0.092870	1.629000	79.026000	86.369000	1.567000	80.964000	87.075000	
53.000000	0.092606	1.621000	79.908000	86.852000	1.573000	80.141000	86.791000	
54.000000	0.092337	1.619000	80.228000	87.202000	1.560000	80.193000	87.277000	
55.000000	0.092064	1.617000	80.066000	86.986000	1.542000	83.547000	88.898000	
56.000000	0.091786	1.613000	80.760000	87.294000	1.582000	80.244000	86.386000	
57.000000	0.091505	1.611000	80.912000	87.531000	1.568000	81.085000	87.399000	
58.000000	0.091219	1.605000	81.392000	87.582000	1.557000	81.119000	86.629000	
59.000000	0.090928	1.605000	81.377000	87.644000	1.552000	81.682000	87.520000	
60.000000	0.090634	1.601000	81.307000	87.695000	1.549000	82.173000	88.290000	
61.000000	0.090335	1.594000	81.322000	87.757000	1.537000	82.355000	88.371000	
62.000000	0.090032	1.595000	81.753000	88.220000	1.546000	82.187000	88.250000	
63.000000	0.089725	1.596000	81.513000	87.942000	1.540000	82.318000	87.925000	
64.000000	0.089414	1.595000	81.913000	88.096000	1.561000	80.665000	87.034000	
65.000000	0.089099	1.592000	81.511000	87.808000	1.570000	81.867000	86.791000	
66.000000	0.088780	1.580000	82.704000	88.569000	1.535000	83.290000	88.128000	
67.000000	0.088457	1.579000	82.364000	88.322000	1.545000	83.390000	88.452000	
68.000000	0.088130	1.579000	82.526000	88.507000	1.542000	82.773000	87.925000	
69.000000	0.087799	1.578000	83.371000	88.898000	1.514000	83.698000	89.141000	
70.000000	0.087465	1.573000	83.324000	88.898000	1.535000	82.782000	88.412000	
71.000000	0.087126	1.567000	83.202000	89.114000	1.529000	83.823000	88.979000	
72.000000	0.086784	1.568000	83.548000	89.001000	1.538000	83.431000	87.966000	
73.000000	0.086437	1.571000	83.253000	88.919000	1.536000	84.186000	88.574000	
74.000000	0.086088	1.566000	83.606000	89.176000	1.542000	82.870000	87.804000	
75.000000	0.085734	1.560000	84.134000	89.576000	1.534000	82.332000	87.966000	
