Epoch-Num	Learning-Rate	Train-Loss	Train-acc-B	Train-acc	Valid-Loss	Valid-acc-B	Valid-acc	
0.000000	0.009999	2.737000	7.038000	10.423000	2.652000	7.716000	14.781000	
1.000000	0.009998	2.661000	7.729000	13.477000	2.604000	9.510000	17.731000	
2.000000	0.009995	2.593000	9.873000	16.522000	2.481000	15.231000	24.046000	
3.000000	0.009990	2.484000	14.709000	22.239000	2.399000	18.100000	25.503000	
4.000000	0.009985	2.386000	18.362000	26.687000	2.311000	23.022000	30.500000	
5.000000	0.009978	2.313000	22.213000	31.712000	2.213000	28.635000	37.266000	
6.000000	0.009970	2.263000	23.582000	33.319000	2.158000	31.828000	40.423000	
7.000000	0.009961	2.222000	26.078000	36.266000	2.118000	32.245000	41.395000	
8.000000	0.009951	2.202000	27.027000	37.447000	2.104000	31.809000	41.430000	
9.000000	0.009939	2.178000	28.455000	39.320000	2.060000	33.888000	43.858000	
10.000000	0.009926	2.161000	29.427000	40.181000	2.075000	34.142000	44.136000	
11.000000	0.009912	2.136000	30.281000	41.326000	2.052000	34.446000	44.795000	
12.000000	0.009897	2.122000	31.331000	42.463000	2.005000	37.970000	47.675000	
13.000000	0.009881	2.112000	32.816000	43.972000	2.041000	36.143000	45.975000	
14.000000	0.009863	2.094000	33.719000	44.798000	2.018000	37.709000	46.495000	
15.000000	0.009844	2.087000	33.526000	44.682000	1.990000	40.122000	50.208000	
16.000000	0.009825	2.062000	35.610000	46.751000	1.988000	38.815000	48.161000	
17.000000	0.009803	2.057000	36.301000	47.168000	1.968000	40.316000	50.451000	
18.000000	0.009781	2.047000	36.644000	47.532000	1.990000	40.490000	49.514000	
19.000000	0.009758	2.032000	37.637000	48.775000	1.943000	42.545000	51.666000	
20.000000	0.009733	2.030000	37.515000	48.411000	1.925000	42.776000	52.672000	
21.000000	0.009707	2.024000	38.547000	49.405000	1.912000	43.469000	53.296000	
22.000000	0.009680	2.007000	39.512000	50.089000	1.957000	42.057000	50.625000	
23.000000	0.009652	1.996000	40.068000	51.039000	1.902000	45.334000	53.990000	
24.000000	0.009623	1.986000	40.485000	51.740000	1.895000	43.045000	53.019000	
25.000000	0.009593	1.981000	41.050000	52.051000	1.880000	45.015000	55.378000	
26.000000	0.009561	1.972000	42.781000	53.382000	1.890000	44.186000	54.198000	
27.000000	0.009529	1.970000	41.930000	52.663000	1.898000	46.519000	54.823000	
28.000000	0.009495	1.959000	43.166000	54.022000	1.921000	44.521000	53.088000	
29.000000	0.009460	1.953000	43.565000	54.306000	1.927000	41.839000	51.943000	
30.000000	0.009425	1.939000	43.903000	54.963000	1.859000	47.093000	56.142000	
31.000000	0.009388	1.934000	44.487000	55.140000	1.849000	47.322000	55.968000	
32.000000	0.009350	1.925000	44.998000	55.682000	1.840000	49.256000	57.911000	
33.000000	0.009311	1.916000	46.183000	56.721000	1.822000	49.598000	58.432000	
34.000000	0.009271	1.914000	45.824000	56.499000	1.809000	51.139000	59.299000	
35.000000	0.009229	1.908000	47.230000	57.440000	1.802000	50.119000	59.473000	
36.000000	0.009187	1.891000	47.896000	58.576000	1.784000	52.171000	60.271000	
37.000000	0.009144	1.885000	48.085000	58.310000	1.834000	48.572000	57.460000	
38.000000	0.009100	1.886000	48.626000	58.762000	1.774000	52.694000	60.861000	
39.000000	0.009055	1.873000	49.127000	59.233000	1.779000	51.788000	60.722000	
40.000000	0.009008	1.858000	49.618000	59.934000	1.754000	53.476000	61.693000	
41.000000	0.008961	1.855000	50.262000	60.547000	1.795000	50.660000	59.438000	
42.000000	0.008913	1.853000	50.316000	60.307000	1.748000	54.749000	63.012000	
43.000000	0.008864	1.835000	51.734000	61.728000	1.764000	53.522000	61.589000	
44.000000	0.008814	1.835000	51.286000	61.239000	1.741000	54.709000	62.422000	
45.000000	0.008763	1.831000	51.819000	61.710000	1.752000	55.351000	63.151000	
46.000000	0.008711	1.826000	52.442000	62.420000	1.732000	55.381000	63.740000	
47.000000	0.008658	1.824000	52.968000	62.633000	1.752000	54.250000	62.248000	
48.000000	0.008605	1.809000	53.514000	63.414000	1.711000	56.167000	64.712000	
49.000000	0.008550	1.802000	53.581000	63.627000	1.707000	58.256000	65.441000	
50.000000	0.008495	1.800000	53.878000	63.619000	1.716000	56.576000	64.087000	
51.000000	0.008439	1.792000	54.517000	64.329000	1.694000	56.867000	64.990000	
52.000000	0.008381	1.783000	55.140000	64.409000	1.690000	57.540000	64.920000	
53.000000	0.008323	1.781000	54.972000	64.533000	1.704000	56.128000	64.539000	
54.000000	0.008265	1.779000	55.525000	65.181000	1.781000	54.013000	60.930000	
55.000000	0.008205	1.773000	55.623000	64.941000	1.718000	53.775000	62.561000	
56.000000	0.008145	1.767000	55.952000	65.341000	1.692000	58.233000	65.441000	
57.000000	0.008084	1.768000	56.232000	65.696000	1.713000	56.740000	63.879000	
58.000000	0.008022	1.759000	57.070000	66.362000	1.715000	54.270000	63.740000	
59.000000	0.007960	1.753000	57.236000	66.637000	1.663000	59.037000	66.724000	
60.000000	0.007896	1.741000	57.651000	66.832000	1.682000	56.435000	65.510000	
61.000000	0.007832	1.740000	57.998000	67.001000	1.646000	60.480000	68.425000	
62.000000	0.007768	1.740000	58.097000	67.472000	1.681000	57.801000	65.996000	
63.000000	0.007702	1.739000	58.509000	67.392000	1.665000	59.850000	66.690000	
64.000000	0.007636	1.736000	58.215000	67.383000	1.723000	55.412000	62.942000	
65.000000	0.007570	1.729000	58.768000	67.649000	1.638000	59.477000	67.453000	
66.000000	0.007503	1.721000	59.340000	68.422000	1.666000	59.832000	67.037000	
67.000000	0.007435	1.714000	59.173000	68.581000	1.649000	59.373000	67.800000	
68.000000	0.007366	1.711000	59.467000	68.626000	1.659000	58.406000	66.690000	
69.000000	0.007297	1.709000	60.233000	69.043000	1.691000	58.546000	65.232000	
70.000000	0.007228	1.700000	60.379000	69.389000	1.641000	60.382000	67.696000	
71.000000	0.007158	1.705000	60.290000	69.052000	1.634000	60.269000	67.974000	
72.000000	0.007087	1.698000	60.261000	69.185000	1.632000	62.762000	69.257000	
73.000000	0.007016	1.700000	60.272000	69.292000	1.646000	60.230000	67.904000	
74.000000	0.006944	1.687000	60.967000	69.931000	1.656000	59.281000	66.863000	
75.000000	0.006872	1.690000	60.673000	69.949000	1.708000	59.677000	65.822000	
76.000000	0.006800	1.686000	61.505000	70.286000	1.664000	60.748000	67.661000	
77.000000	0.006727	1.684000	62.073000	70.472000	1.635000	61.553000	67.904000	
78.000000	0.006653	1.681000	61.993000	70.534000	1.656000	60.067000	67.418000	
79.000000	0.006580	1.681000	62.127000	70.552000	1.629000	61.591000	68.737000	
80.000000	0.006505	1.673000	62.243000	70.943000	1.678000	60.601000	66.273000	
81.000000	0.006431	1.671000	62.795000	71.484000	1.605000	61.276000	69.709000	
82.000000	0.006356	1.668000	62.436000	71.218000	1.627000	60.257000	68.910000	
83.000000	0.006281	1.664000	62.912000	71.404000	1.637000	63.271000	69.396000	
