Epoch-Num	Learning-Rate	Train-Loss	Train-acc-B	Train-acc	Valid-Loss	Valid-acc-B	Valid-acc	
0.000000	0.099997	3.621000	4.379000	9.498000	4.264000	2.975000	4.822000	
1.000000	0.099990	3.272000	8.939000	22.461000	3.274000	9.800000	15.883000	
2.000000	0.099977	2.978000	13.361000	31.445000	2.933000	17.600000	27.229000	
3.000000	0.099958	2.810000	18.490000	38.939000	2.888000	19.150000	30.551000	
4.000000	0.099935	2.688000	22.322000	43.750000	2.627000	28.428000	42.747000	
5.000000	0.099906	2.580000	25.542000	47.194000	2.479000	33.728000	48.663000	
6.000000	0.099872	2.499000	29.414000	51.264000	2.427000	37.961000	53.363000	
7.000000	0.099833	2.439000	31.810000	53.546000	2.349000	38.988000	52.553000	
8.000000	0.099789	2.374000	34.780000	56.281000	2.278000	40.388000	54.862000	
9.000000	0.099740	2.326000	37.414000	58.481000	2.304000	43.506000	55.308000	
10.000000	0.099685	2.299000	38.668000	59.766000	2.175000	46.462000	62.034000	
11.000000	0.099625	2.241000	40.970000	61.852000	2.093000	49.319000	64.627000	
12.000000	0.099561	2.215000	42.762000	63.209000	2.060000	54.166000	67.058000	
13.000000	0.099490	2.204000	43.782000	63.713000	2.066000	49.095000	64.911000	
14.000000	0.099415	2.175000	45.735000	65.008000	1.974000	57.117000	72.042000	
15.000000	0.099335	2.139000	47.453000	66.591000	1.956000	59.348000	72.812000	
16.000000	0.099249	2.121000	48.399000	67.280000	1.913000	59.870000	75.203000	
17.000000	0.099159	2.092000	50.492000	68.771000	1.938000	60.547000	73.582000	
18.000000	0.099063	2.076000	51.932000	69.655000	1.899000	61.554000	76.216000	
19.000000	0.098962	2.065000	52.508000	70.282000	1.904000	60.996000	74.230000	
20.000000	0.098856	2.048000	53.172000	70.888000	1.878000	60.526000	75.891000	
21.000000	0.098745	2.028000	54.870000	71.978000	1.860000	65.791000	77.431000	
22.000000	0.098629	2.029000	54.503000	71.649000	1.847000	63.578000	77.066000	
23.000000	0.098508	2.001000	57.340000	73.273000	1.762000	67.330000	81.361000	
24.000000	0.098381	1.989000	57.567000	73.900000	1.773000	70.193000	81.888000	
25.000000	0.098250	1.970000	58.781000	74.496000	1.751000	72.131000	82.172000	
26.000000	0.098114	1.959000	60.082000	75.113000	1.727000	69.509000	82.699000	
27.000000	0.097973	1.960000	59.223000	74.949000	1.744000	70.350000	82.253000	
28.000000	0.097826	1.948000	60.841000	75.750000	1.742000	67.712000	80.956000	
29.000000	0.097675	1.941000	61.345000	76.069000	1.707000	70.871000	83.387000	
30.000000	0.097519	1.931000	61.738000	76.377000	1.721000	70.112000	82.374000	
31.000000	0.097358	1.916000	62.267000	76.624000	1.685000	70.999000	83.590000	
32.000000	0.097192	1.911000	62.707000	77.200000	1.691000	72.387000	83.509000	
33.000000	0.097021	1.906000	62.798000	77.313000	1.703000	71.483000	82.618000	
34.000000	0.096845	1.904000	62.970000	77.498000	1.657000	74.670000	85.616000	
35.000000	0.096664	1.886000	63.955000	78.043000	1.670000	72.694000	84.238000	
36.000000	0.096479	1.875000	65.390000	78.958000	1.664000	73.152000	83.995000	
37.000000	0.096288	1.882000	64.919000	78.444000	1.722000	71.934000	82.739000	
38.000000	0.096093	1.870000	65.710000	78.958000	1.658000	74.754000	84.927000	
39.000000	0.095893	1.875000	65.391000	78.814000	1.645000	75.622000	85.292000	
40.000000	0.095689	1.860000	65.970000	79.595000	1.633000	74.757000	85.454000	
41.000000	0.095479	1.870000	65.231000	78.711000	1.645000	75.053000	85.454000	
42.000000	0.095265	1.854000	67.080000	80.160000	1.659000	73.619000	83.833000	
43.000000	0.095046	1.862000	65.945000	79.698000	1.638000	74.400000	84.927000	
44.000000	0.094823	1.854000	66.444000	79.698000	1.645000	74.616000	84.522000	
45.000000	0.094595	1.838000	67.246000	80.171000	1.610000	77.732000	87.277000	
46.000000	0.094362	1.843000	67.813000	80.469000	1.648000	75.266000	85.049000	
47.000000	0.094125	1.832000	67.740000	80.397000	1.613000	76.765000	86.507000	
48.000000	0.093883	1.834000	67.744000	80.489000	1.643000	75.137000	85.251000	
49.000000	0.093636	1.815000	69.174000	81.332000	1.630000	76.077000	85.575000	
50.000000	0.093385	1.821000	68.937000	81.147000	1.604000	78.310000	87.885000	
51.000000	0.093130	1.828000	67.878000	80.715000	1.598000	77.582000	86.710000	
52.000000	0.092870	1.818000	69.665000	81.764000	1.609000	76.941000	86.021000	
53.000000	0.092606	1.822000	68.211000	80.644000	1.605000	76.168000	86.872000	
54.000000	0.092337	1.818000	68.926000	81.188000	1.609000	76.244000	85.778000	
55.000000	0.092064	1.808000	69.444000	81.558000	1.587000	77.470000	86.629000	
56.000000	0.091786	1.809000	70.076000	81.836000	1.623000	75.237000	84.806000	
57.000000	0.091505	1.801000	69.857000	82.042000	1.591000	76.910000	87.115000	
58.000000	0.091219	1.802000	70.596000	82.124000	1.605000	77.140000	86.507000	
59.000000	0.090928	1.796000	70.729000	82.227000	1.604000	77.255000	86.426000	
60.000000	0.090634	1.791000	71.238000	82.802000	1.585000	78.019000	87.075000	
61.000000	0.090335	1.795000	70.261000	81.939000	1.624000	75.052000	85.049000	
62.000000	0.090032	1.786000	71.145000	82.340000	1.578000	78.016000	86.912000	
63.000000	0.089725	1.782000	71.557000	82.884000	1.573000	77.571000	87.480000	
64.000000	0.089414	1.795000	71.128000	82.432000	1.615000	77.321000	86.264000	
65.000000	0.089099	1.777000	70.925000	82.792000	1.586000	77.766000	87.034000	
66.000000	0.088780	1.774000	72.287000	83.203000	1.606000	76.751000	85.656000	
67.000000	0.088457	1.774000	72.271000	83.450000	1.575000	77.634000	87.277000	
68.000000	0.088130	1.774000	72.679000	83.224000	1.563000	80.555000	88.776000	
69.000000	0.087799	1.776000	72.369000	83.183000	1.573000	77.912000	87.399000	
70.000000	0.087465	1.777000	71.427000	82.823000	1.578000	79.457000	87.318000	
71.000000	0.087126	1.773000	72.909000	83.553000	1.571000	79.890000	88.047000	
72.000000	0.086784	1.772000	73.283000	83.655000	1.563000	78.726000	88.088000	
73.000000	0.086437	1.758000	72.697000	83.614000	1.570000	81.058000	87.844000	
74.000000	0.086088	1.761000	74.096000	84.067000	1.562000	79.036000	87.520000	
75.000000	0.085734	1.759000	72.478000	83.563000	1.561000	80.498000	88.209000	
76.000000	0.085377	1.751000	74.540000	84.611000	1.579000	77.737000	86.994000	
77.000000	0.085016	1.757000	74.316000	84.529000	1.551000	80.726000	88.938000	
78.000000	0.084652	1.754000	74.242000	84.396000	1.551000	79.776000	88.979000	
79.000000	0.084284	1.756000	73.798000	84.169000	1.563000	78.353000	87.642000	
80.000000	0.083912	1.755000	73.747000	84.375000	1.561000	79.399000	88.088000	
81.000000	0.083537	1.756000	73.283000	83.871000	1.559000	80.065000	88.209000	
82.000000	0.083159	1.754000	73.802000	84.272000	1.556000	79.622000	88.209000	
83.000000	0.082778	1.751000	73.896000	84.334000	1.540000	80.977000	89.263000	
84.000000	0.082393	1.760000	73.121000	83.830000	1.544000	79.694000	88.614000	
85.000000	0.082005	1.745000	74.327000	84.704000	1.556000	78.548000	87.682000	
86.000000	0.081613	1.751000	74.273000	84.478000	1.555000	79.510000	87.642000	
87.000000	0.081218	1.759000	72.869000	83.851000	1.561000	78.941000	87.844000	
88.000000	0.080821	1.738000	74.483000	84.735000	1.558000	81.027000	88.655000	
